movie_id,title,release_date,description,score,thumbnail,parsed_date,release_year,release_month,release_day
11517,Steal This Movie,"August 18, 2000","The story of Abbie Hoffman, one of the ""Chicago Seven.""",36,https://static.metacritic.com/images/products/movies/9/3fe7983d368cfe8226c1adeb0e7870f0-98.jpg,2000-08-18,2000,8,18
11519,Final Destination,"March 17, 2000","Death is coming and Alex Browning (Sawa) is blessed with the curse of knowing when, how and where the grim reaper will strike.  (New Line Cinema)",36,https://static.metacritic.com/images/products/movies/8/56fba5c6a0614a7b91a60e3603117ee7-98.jpg,2000-03-17,2000,3,17
11522,Stardom,"October 27, 2000","A comic, yet troubling look at the world of celebrities.  Stardom focuses on Tina Menzhal (Pare), a model who hits it big and grows dependent on the media hype surrounding her every move.",36,https://static.metacritic.com/images/products/movies/4/e1dda6e9d2d0be323a5ba5d1630c3785-98.jpg,2000-10-27,2000,10,27
11524,Gone in Sixty Seconds,"June 9, 2000","A man (Cage) and his crew must pull off one final ""job"" (stealing 100 cars) in order to save the life of his younger brother, who owes a debt to a criminal.",35,https://static.metacritic.com/images/products/movies/4/a47ad7d02ba0ada36621612a12409c6c-98.jpg,2000-06-09,2000,6,9
11528,Mission to Mars,"March 10, 2000","The extraordinary story of the astronauts of the Mars Recovery Mission, the nearly insurmountable dangers that confront the heroic crew on their journey through space, and the amazing discovery they make when they finally reach Mars.  (Touchstone Pictures)",34,https://static.metacritic.com/images/products/movies/6/5d57c1fe97a479292d51d06d337c258a-98.jpg,2000-03-10,2000,3,10
11531,J'aimerais pas crever un dimanche,"April 21, 2000",Morgue workers Ben (Barr) and Boris (Catalifo) find themselves experimenting with acts of sexual deviancy and thrill-seeking during their off-hours.,34,https://static.metacritic.com/images/products/movies/8/55b66f4381f826bdf35c1f4cd7b228ed-98.jpg,2000-04-21,2000,4,21
11532,Isn't She Great,"January 28, 2000","Andrew Bergman's campy biopic about Jacqueline Susann (Midler), the struggling acress of stage and screen who quit acting to write her first novel, the enormously successful and salacious ""Valley of the Dolls.""",34,https://static.metacritic.com/images/products/movies/3/91b4f62b28c75021ba4ea9e0dcfab76d-98.jpg,2000-01-28,2000,1,28
11534,Snow Day,"February 11, 2000","When a school in upstate New York is snowed in, a group of students steal a snow plow in an attempt to keep school closed indefinitely.",34,https://static.metacritic.com/images/products/movies/1/136311f109545a785ba05446d93579c6-98.jpg,2000-02-11,2000,2,11
11537,Hanging Up,"February 18, 2000","A trio of sisters (Ryan, Keaton, Kudrow) come together at the (possible) imminent death of their father (Matthau), to whom none of them was particularly close.",33,https://static.metacritic.com/images/products/movies/0/6060d7d34120df47d2f0348a0b739cef-98.jpg,2000-02-18,2000,2,18
11539,Sunset Strip,"August 11, 2000","It's 1972, and this comedy takes place during 24-hours on the Sunset Strip.  It follows a group of young musicians and their friends.",33,https://static.metacritic.com/images/products/movies/6/5620a15a4c551f410393ac6ad898f9fe-98.jpg,2000-08-11,2000,8,11
11540,I Dreamed of Africa,"May 5, 2000","Based on the story of a privileged Italian woman named Kuki Gallmann, who lives with her young son and new husband on a 100,000-acre cattle ranch called Ol Ari Nyiro in Africa.",33,https://static.metacritic.com/images/products/movies/7/7f31b7805a90b4263ea43f48e5f102ee-98.jpg,2000-05-05,2000,5,5
11541,Price of Glory,"March 31, 2000","Arturo Ortega (Smits), a former boxing champion, focuses all his attention on the single-minded pursuit of  training his three sons to follow in his footsteps, coming close to tearing his family apart in the process.",32,https://static.metacritic.com/images/products/movies/3/7445bb85d83bc512622fdb7edb0ec644-98.jpg,2000-03-31,2000,3,31
11546,The Art of War,"August 25, 2000","Accused of killing the Chinese Ambassador, a secret agent (Snipes) goes underground. Now that he doesn't officially exist, he is called upon to get the bad guys in a threat on the UN.",30,https://static.metacritic.com/images/products/movies/8/5875d6dc870b5186114cb80a08a74bd8-98.jpg,2000-08-25,2000,8,25
11552,Eye of the Beholder,"January 28, 2000","A journey into obsession, this is the story of a British intelligence agent (McGregor) so taken with a beautiful killer (Judd) that he cannot bear to apprehend her.  Set in the surreal world of a high-tech voyeur, the tale follows him across the country as he embarks on a desperate quest for this enigmatic femme fatale.  (Destination Films)",29,https://static.metacritic.com/images/products/movies/6/e816ba3dbdfca921b73384d955a6999d-98.jpg,2000-01-28,2000,1,28
11553,Boys and Girls,"June 16, 2000","College students at Berkeley and longtime friends, Ryan (Prinze) and Jennifer (Forlani) learn that love sometimes finds you when you are least expecting it.",29,https://static.metacritic.com/images/products/movies/4/9b6d55f8b9fdab5db2b7c17ed883192a-98.jpg,2000-06-16,2000,6,16
11554,Blue Moon,"November 3, 2000","Hoping to revitalize their marriage, an elderly couple from New York (Gazzara, Moreno) go on vacation to the Catskills.",29,https://static.metacritic.com/images/products/movies/7/18c5492029a26556195f618b73713eaf-98.jpg,2000-11-03,2000,11,3
11559,The Flintstones in Viva Rock Vegas,"April 28, 2000","The Flintstones and the Rubbles go on vacation to Rock Vegas, where Wilma is pursued by a playboy. This is a live-action prequel to 1994's ""The Flintstones.""",27,https://static.metacritic.com/images/products/movies/0/6e3305f0a57ab4d0c221ee6a54b0f8dd-98.jpg,2000-04-28,2000,4,28
11563,Shadow Hours,"July 14, 2000","A recovering alcoholic and expectant father is paid by a wealthy sensation seeker to hang out with him after hours in Los Angeles, observing and participating in many of the unreported shocking things that happen after dark.",26,https://static.metacritic.com/images/products/movies/5/5e7a80e1eb68a24a428480025ce663b5-98.jpg,2000-07-14,2000,7,14
11565,Drowning Mona,"March 3, 2000","When a woman named Mona (Midler) drives her son's car into the river to her death, everyone in town becomes a potential suspect.",25,https://static.metacritic.com/images/products/movies/0/ddfaac071575dda2f7b58ab1c61f7746-98.jpg,2000-03-03,2000,3,3
11572,Ready to Rumble,"April 7, 2000","An unscrupulous promoter removes a wrestler from his line-up, and two of the biggest wrestling fans are devasted by the ousting of their favorite character.",23,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-04-07,2000,4,7
11577,Held Up,"May 12, 2000","Upon learning that her fiance Michael (Foxx) has spent their savings on a Studebaker, Rae (Long) dumps him. The car in question is then stolen and Michael is taken hostage.",21,https://static.metacritic.com/images/products/movies/7/89a6b5b241723f25dde808b5f2553d9e-98.jpg,2000-05-12,2000,5,12
11579,Highlander: Endgame,"September 1, 2000","Connor and Duncan Macleod (good immortals) join forces against Kell, an evil immortal, who has become too overpowering for anyone to face alone.",21,https://static.metacritic.com/images/products/movies/7/8c07462b5342359925fb421ba74d6035-98.jpg,2000-09-01,2000,9,1
11580,Whatever It Takes,"March 24, 2000",Based upon the classic Cyrano de Bergerac tale.  A socially inept boy (West)  teams up with an athletic type (Franco) to get their respective dream dates.,20,https://static.metacritic.com/images/products/movies/7/f06164f99874752ad81830e0d59c514a-98.jpg,2000-03-24,2000,3,24
11581,Digimon: Digital Monsters,"October 6, 2000","The Internet becomes a battlefield for the DigiDestined and their Digimon companions, as they embark on their greatest adventure yet in Digimon: The Movie.  (Twentieth Century Fox)",20,https://static.metacritic.com/images/products/movies/1/e2f7cdc5b83af719ed9305318054db36-98.jpg,2000-10-06,2000,10,6
11584,Turn It Up,"September 6, 2000","In this semi-autobiographical film, Pras, a struggling rapper from Brooklyn, is trying to make it big.",18,https://static.metacritic.com/images/products/movies/1/6133735533f4913015036e3df4afaa94-98.jpg,2000-09-06,2000,9,6
11585,Bless the Child,"August 11, 2000",A six-year-old is targeted by Satanists to carry out a Biblical prophecy.  Her aunt (Basinger) and a police detective (Smits) team up to foil the plan.,17,https://static.metacritic.com/images/products/movies/6/f2b85fa9e8e26fa63d8ea7bffb9e6efa-98.jpg,2000-08-11,2000,8,11
11586,Lost Souls,"October 13, 2000",Maya (Ryder) is a young girl who belongs to a group of exorcists and  discovers a conspiracy that would lead to the unleashing of Satan on Earth. At the center of the problem is best-selling true-crime writer Kelson (Chaplin).,16,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-10-13,2000,10,13
11587,Urban Legends: Final Cut,"September 22, 2000","Amy (Morrison), Travis (Davis) and Graham (Lawrence) are student filmmakers who would love to make it big in Hollywood. But first they've got to survive their last semester at Alpine University, a renowned film school where the competition is killer...and someone is killing the competition.  (Columbia Tristar)",16,https://static.metacritic.com/images/products/movies/1/d740e466e87bab2a89c300ac95c5a12d-98.jpg,2000-09-22,2000,9,22
11588,Book of Shadows: Blair Witch 2,"October 27, 2000","Students at a Boston college become fasinated by the missing filmmakers, so they decide to go into the same woods and find out what really happened. They pitch a tent for the night and terrifying things start to happen. When they try to escape the woods, they realize something is following behind them.",15,https://static.metacritic.com/images/products/movies/1/12f773f21c6315591738310f7ef7386f-98.jpg,2000-10-27,2000,10,27
11589,The Sculptress,"October 27, 2000","A gripping thriller about the spiritual possession of Sarah (Wright ), a young artist who follows her passion for art to study at one of the finest Art Institutes in San Francisco. (D & S Screen Productions, Inc.)",14,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-10-27,2000,10,27
11595,Battlefield Earth: A Saga of the Year 3000,"May 12, 2000","In the year 3000, after the alien Psychlos conquer Earth, killing most of the humans so that they can strip the Earth of its resources, one man comes out of hiding in search of other surviving humans and hoping to overthrow the aliens.",9,https://static.metacritic.com/images/products/movies/9/bed6a23358553a94d58548a8bda79c66-98.jpg,2000-05-12,2000,5,12
11237,Almost Famous,"September 13, 2000","In the 1970's, a high school boy (Fugit) is given an opportunity to follow and write a story about the hot new rock band Stillwater (with lead guitarist  Crudup) as they tour the USA.",90,https://static.metacritic.com/images/products/movies/8/a0327393d51ae71cedf8a7fcf2553afc-98.jpg,2000-09-13,2000,9,13
11238,Chicken Run,"June 21, 2000","A claymation spoof of classic prison-camp flicks like ""The Great Escape.""  One of the birds hatches a plot to fly the coop at Tweedy's Chicken Farm.",88,https://static.metacritic.com/images/products/movies/5/a39d31fb89e3e280f7e7fe81476fc12c-98.jpg,2000-06-21,2000,6,21
11241,Before Night Falls,"December 22, 2000",A richly imagined joumey into the life and writings of the brilliant Cuban author and exile Reinaldo Arenas.  [Fine Line Features],85,https://static.metacritic.com/images/products/movies/2/59258ddc54e8a5250f35431737bb9b19-98.jpg,2000-12-22,2000,12,22
11251,The Color of Paradise,"March 24, 2000",The story of an active 8 year-old blind boy who shows how he senses the world without sight.  The film also follows the progress of the father-son relationship after the death of the mother.,80,https://static.metacritic.com/images/products/movies/9/0c229ab0830cbcc3c8b5dceb5c84e79b-98.jpg,2000-03-24,2000,3,24
11253,Set Me Free,"April 14, 2000","Set in 1963 Montreal, Lea Pool's coming-of-age story examines the life of a 13-year-old girl (Vanasse) who escapes her life as the illegitimate daughter of a struggling Jewish writer and a Catholic seamstress through her love of films.  She adopts an unlikely role model in the prostitute heroine of Godard's ""Vivre sa vie.""",80,https://static.metacritic.com/images/products/movies/9/b2b2dd9e52452a1f2d9095d05a8c1c29-98.jpg,2000-04-14,2000,4,14
11260,Praise,"June 23, 2000","A sex-charged relationship between an unfocused, chain-smoking asthmatic and a nymphomaniac with eczema.",79,https://static.metacritic.com/images/products/movies/8/5b3d3946b9a683fbdd9aba8325ec3ca4-98.jpg,2000-06-23,2000,6,23
11263,A Time for Drunken Horses,"October 27, 2000","When the youngest boy of a destitute Iranian Kurdish family suffers from a terminal illness, his young siblings struggle to pay for a life-saving operation.  (Shooting Gallery)",78,https://static.metacritic.com/images/products/movies/1/8288ecccfa8d6e33f4596f4a8879075a-98.jpg,2000-10-27,2000,10,27
11266,Ça commence aujourd'hui,"September 8, 2000","A kindergarten teacher (Torreton) in a small French town faces the fallout that results when the local coal mine, the area's major employer, must close.",78,https://static.metacritic.com/images/products/movies/6/550a537898ddcfd5b97d7357a5956365-98.jpg,2000-09-08,2000,9,8
11273,Chuck & Buck,"July 14, 2000",One of two childhood best friends who seems stuck in adolescence wants to become a big part of his old friend's life after his mother's death.,76,https://static.metacritic.com/images/products/movies/8/80fb4edbe812c470b352457dcdbd7229-98.jpg,2000-07-14,2000,7,14
11277,Suzhou River,"November 8, 2000","Marda (Jia), a motorcycle courier becomes obsessed with a beautiful young girl named Moudan (Zhou), whom he falls in love with only to lose her in a botched kidnap attempt to gain money from her wealthy father. Moudan jumps into the murky waters of the Suzhou River and becomes lost forever. Marda is sentenced for three years, but upon his return he meets MeiMei (Zhou), an identical look-alike whom he suspects is actually Moudan, or is she? (Strand Releasing)",76,https://static.metacritic.com/images/products/movies/2/7507d242caa9a30fa429cff15b808110-98.jpg,2000-11-08,2000,11,8
11279,Taboo,"October 6, 2000","Set in 1865 in a Kyoto samurai fortress, this movie explores the homosexual attraction between young recruits and their superiors.",75,https://static.metacritic.com/images/products/movies/3/418645696a2c77a76ace72a9b3d13876-98.jpg,2000-10-06,2000,10,6
11280,The Life and Times of Hank Greenberg,"February 18, 2000",A humorous and nostalgic documentary about an extraordinary baseball player who transcended ethnic and religious prejudice to become an American icon.  (Cowboy Booking International),75,https://static.metacritic.com/images/products/movies/0/d1ff8e21c532ddb0a7e79e2966b120d7-98.jpg,2000-02-18,2000,2,18
11284,Dark Days,"August 30, 2000","For years, a homeless community took root in a train tunnel beneath New York City, braving dangerous conditions and perpetual night.  Dark Days explores this surprisingly domestic subterranean world, unearthing a way of life unimaginable to those above. Through stories simultaneously heartbreaking, hilarious, intimate, and off the cuff, tunnel dwellers reveal their reasons for taking refuge and their struggle to survive underground. Filmed in striking black and white with a crew comprised of the tunnel’s inhabitants and scored by legendary turntablist DJ Shadow (Endtroducing…), Dark Days remains a soulful and enduring document of life on the fringe. [Oscilloscope Pictures]",75,https://static.metacritic.com/images/products/movies/9/9f7325461c3ffd3160c53be287c8e3ce-98.jpg,2000-08-30,2000,8,30
11286,Solas,"September 8, 2000","When her husband becomes ill and needs an operation, a provincial Spanish woman moves in with her estranged adult daughter in an unfamiliar city.",75,https://static.metacritic.com/images/products/movies/5/8d6ad45a035a2bd3d598e6505e093051-98.jpg,2000-09-08,2000,9,8
11291,A Good Baby,"December 1, 2000","In rural North Carolina, an abandoned baby becomes a pawn in a complicated relationship involving a young man (Thomas) who finds her, a thick-skinned woman who takes a liking to him, and a traveling salesman (Strathairn) who claims the baby is his lost child.",74,https://static.metacritic.com/images/products/movies/0/5efee5abdbe349af8fd375586730012d-98.jpg,2000-12-01,2000,12,1
11292,Billy Elliot,"October 13, 2000","The life of 11-year old Billy Elliot (Bell), a coal miner's son in Northern England, is forever changed one day when he stumbles upon a ballet class during his weekly boxing lesson.  (Universal Focus)",74,https://static.metacritic.com/images/products/movies/7/710385d42c85bc8301ae175b7a26dfc9-98.jpg,2000-10-13,2000,10,13
11293,Place Vendôme,"August 18, 2000",Catherine Deneuve is the alcoholic wife of a diamond merchant who must re-enter the secretive and glamorous world of the gem trade upon her husband's death.,74,https://static.metacritic.com/images/products/movies/8/7f231d4f4ce12d717ab5427bd439bce5-98.jpg,2000-08-18,2000,8,18
11300,Urbania,"September 15, 2000","Charlie (Futterman) is a guy who is recovering from the violent death of his lover. In trying to move on, he lives in a world where ""urban legends"" are everywhere he goes.",73,https://static.metacritic.com/images/products/movies/4/66befcf03adeb9d91f2a5a602d256f1b-98.jpg,2000-09-15,2000,9,15
11304,Beyond the Mat,"March 17, 2000",Documentry focusing on the lives of professional wrestlers. Gives the viewer a behind-the-scenes look at how their sport is not fake.,73,https://static.metacritic.com/images/products/movies/0/85ebca2be42d1f4a2fd2882ae4749794-98.jpg,2000-03-17,2000,3,17
11308,Marcel Proust's Time Regained,"June 16, 2000","Based on the last book of Proust's saga ""a la recherche du temps perdu.""",72,https://static.metacritic.com/images/products/movies/4/2c80e9f28ca61f93b4f63604a577b500-98.jpg,2000-06-16,2000,6,16
11314,The Opportunists,"August 11, 2000",An Irish immigrant (McDonald) comes to America to join a hometown friend (Walken) and auto mechanic that he believes is a crime lord. The two team up for one last heist to pay off their debts.,71,https://static.metacritic.com/images/products/movies/3/6b567ab19ea50bbb7903cd4ab77aa14d-98.jpg,2000-08-11,2000,8,11
11316,The Great Dance: A Hunter's Story,"September 29, 2000",This documentary by Craig and Damon Foster focuses on the surviving San bushmen in the central Kalahari.,71,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-09-29,2000,9,29
11320,The Tao of Steve,"August 4, 2000","A former college ladies man and current ""cool"" kindergarten teacher who thinks he has discovered the secrets of dating known as The Tao of Steve falls for a woman who does not seem to be susceptible to his charms.",70,https://static.metacritic.com/images/products/movies/4/c3e4c8edb0e5743b17675541341642f6-98.jpg,2000-08-04,2000,8,4
11323,The Cup,"January 28, 2000","World Cup fever has reached the Indian Himalayas in this comedy about the lighter side of life in a Tibetan Buddhist monastery.  This touching story tackles the issues of winning and losing, life in exile and the impact of the modern world on a highly traditional lifestyle.  (Palm Pictures)",70,https://static.metacritic.com/images/products/movies/8/6549a02a005c22df3f8de24d700ed28b-98.jpg,2000-01-28,2000,1,28
11325,Love & Basketball,"April 21, 2000",Two college basketball players (Epps and Lathan) have known each other since childhood.  Their love of basketball sometimes conflicts with their love for each other.,70,https://static.metacritic.com/images/products/movies/98w-movie.jpg,2000-04-21,2000,4,21
11328,Kadosh,"May 12, 2000","The son of a rabbi is pressured to end his childless marriage, but his wife is still hopeful they can conceive.  Her sister is enamored with a musician but betrothed to a scholar.",70,https://static.metacritic.com/images/products/movies/9/c9f2893bd1ed48679e7ec782396e59b9-98.jpg,2000-05-12,2000,5,12
11333,The Girl Next Door,"April 14, 2000","Christine Fugate's documentary tells the story of how Stacy Valentine transformed herself from Oklahoma housewife to porn star.  Valentine comes to terms with her motives for entering the adult film industry, struggling between self-esteem building and financial benefits of this choice and her growing dissolutionment.",69,https://static.metacritic.com/images/products/movies/1/c39fed6b8e07948f6feeed5cda48e00a-98.jpg,2000-04-14,2000,4,14
11339,Winter Sleepers,"March 22, 2000","An unsual, visually-striking melodrama from the director of ""Run Lola Run"" about two couples who share an Alpine Villa in rural German ski village.",68,https://static.metacritic.com/images/products/movies/8/67a0ca35aa2f00ff6371bbc79bd46e63-98.jpg,2000-03-22,2000,3,22
11342,Gladiator,"May 5, 2000","Before Maximus (Crowe), the heroic Roman General, can honor the wishes of his dying emperor Marcus Aurelius (Harris) by assuming the emperor's role, the emperor's cruel and corrupt son Commodus (Phoenix) orders the execution of Maximus and his family.  Escaping death, Maximus assumes the life of an anonymous gladiator, fighting his way back to the Roman Colosseum where he seeks revenge and a return to justice for Rome.",67,https://static.metacritic.com/images/products/movies/0/bbe188ce7bfe2cd9901afe153c162781-98.jpg,2000-05-05,2000,5,5
11343,Thirteen Days,"December 25, 2000",A dramatization of what took place in the White House as John F. Kennedy (Greenwood) learns the news that Cuba has missiles.  The film is seen through the eyes of the Chief of Staff (Costner).,67,https://static.metacritic.com/images/products/movies/2/b064cb7260561e935d5f5ceae9ebd3ef-98.jpg,2000-12-25,2000,12,25
11347,Chutney Popcorn,"September 22, 2000","When Sarita discovers she can't have children, Reena finds that for the first time in their lives, she, Reena, can do something her perfect sister Sarita can't: get pregnant!  Now she just needs to convince her commitment-phobic girlfriend to go along with the idea. (Mata Productions)",66,https://static.metacritic.com/images/products/movies/8/8ad1e7e8fc5c9102577c62498584c738-98.jpg,2000-09-22,2000,9,22
11349,La bûche,"November 17, 2000",A fractured French family prepares to spend Christmas together in Paris.,66,https://static.metacritic.com/images/products/movies/7/8f82c35c66c49c7b5e69fdb3a4f28fb6-98.jpg,2000-11-17,2000,11,17
11362,Boiler Room,"February 18, 2000",A riveting expose of one of the biggest and most lucrative scams in American history—and a dramatic look at a generation obsessed with the speed of wealth and success.  [New Line Cinema],63,https://static.metacritic.com/images/products/movies/8/f4a1c98acee338f2977c435cc7bbc4ff-98.jpg,2000-02-18,2000,2,18
11366,The Gift,"December 20, 2000","A haunting psychological thriller, The Gift is ultimately a profound celebration of the human spirit.  (Paramount Classics)",62,https://static.metacritic.com/images/products/movies/0/36ede96bb10419c2e46787e81ad351e0-98.jpg,2000-12-20,2000,12,20
11367,Rugrats in Paris: The Movie - Rugrats II,"November 17, 2000","Hold on to your berets, babies, 'cause the Rugrats gang is headed for Paris in this animated movie based on the popular TV series.  (Viacom)",62,https://static.metacritic.com/images/products/movies/1/cf345165c489a3a9eba1a0a73278300b-98.jpg,2000-11-17,2000,11,17
11370,U-571,"April 21, 2000","A team of American seamen, disguised as soldiers on a German rescue submarine, sneak aboard a disabled German U-Boat in an attempt to capture the Enigma machine, a master encryption device which has enabled Axis forces to execute maritime attacks without fear of interference or interception by the Allies.",62,https://static.metacritic.com/images/products/movies/2/8a46af7498be2fb5239198c6ee4b279e-98.jpg,2000-04-21,2000,4,21
11387,The Day Silence Died,"December 8, 2000","Abelardo (Grandinetti), a handsome entrepeneur arrives in the village of Villaserena, Bolivia, bringing with him a ""radio station"" that is just four loudspeakers set up about town that blast out news, local gossip, and music. This, of course,  stirs up old rivalries and secrets.",59,https://static.metacritic.com/images/products/movies/0/0002bada6d21e76755af9b559d923795-98.jpg,2000-12-08,2000,12,8
11389,American Pimp,"June 9, 2000",This documentary looks at the lives of real pimps; particularly African-Americans. The history of the pimp in American is also detailed.,59,https://static.metacritic.com/images/products/movies/9/d764c4d029f8b485085626d82b46bbae-98.jpg,2000-06-09,2000,6,9
11392,Solomon & Gaenor,"August 25, 2000","Set in the Welsh Valleys around 1911, Solomon & Gaenor tells the moving and ultimately tragic story of the love between a Welsh girl and a Jewish boy.  (Sony Pictures Classics)",58,https://static.metacritic.com/images/products/movies/2/b1dcf3a43a2d5280f05a2951c0462b3a-98.jpg,2000-08-25,2000,8,25
11396,Bossa Nova,"April 28, 2000","A struggling Brazilian lawyer (Fagundes) is surrounded by failed romance.  Mary Ann (Irving) is an American English teacher still recovering from the loss of her husband two years earlier. Alone and unhappy, both have nearly given up hope of finding their lifelong soul-mate.  (Sony Pictures)",57,https://static.metacritic.com/images/products/movies/0/b6ea1f8ff882b207c8f7e0ff46be26de-98.jpg,2000-04-28,2000,4,28
11405,An Everlasting Piece,"December 25, 2000","Against the turbulent backdrop of Belfast in the 1980s, two fellow barbers -- Colm, a Catholic, and George, a Protestant -- form an unlikely partnership to corner the toupee market in Northern Ireland.  (DreamWorks)",56,https://static.metacritic.com/images/products/movies/9/68b78afa2a70b63c62f2e1ab0bcc6594-98.jpg,2000-12-25,2000,12,25
11406,Scream 3,"February 4, 2000","Stars Neve Campbell, David Arquette and Courtney Cox Arquette are back for more in the chilling final chapter of this phenomenally popular and frightfully entertaining trilogy. While Sydney Prescott (Campbell) lives in safely guarded seclusion, bodies begin dropping around the Hollywood set of ""Stab 3,"" the latest movie sequel based on the gruesome Woodsboro killings.",56,https://static.metacritic.com/images/products/movies/5/b6e588dbce878ba80cc09c2f3865548b-98.jpg,2000-02-04,2000,2,4
11408,The Five Senses,"July 14, 2000","Five people, each representing one of the senses, feel their way toward love or reconciliation through five interconnected stories taking place over a three day period in Montreal.",56,https://static.metacritic.com/images/products/movies/8/d366554d3c9e58bf6e049247e842f830-98.jpg,2000-07-14,2000,7,14
11423,Human Traffic,"May 5, 2000","A group of best friends in downbeat, industrial Cardiff, Wales, sheds their dead-end jobs on Fridays for raves, clubs and a party scene where ecstasy and techno tunes abound.",53,https://static.metacritic.com/images/products/movies/5/b1ad6cc566a2c0aaa31a6de992ffa130-98.jpg,2000-05-05,2000,5,5
11424,The Basket,"May 5, 2000","Shortly after World War I, a new teacher (Coyote) brings basketball to a school in a small Pacific Northwest town.  He helps to unite the town during a tense period which includes the immigration to the United States of German citizens.",53,https://static.metacritic.com/images/products/movies/0/55fa501199872015093b2dd5a3c25516-98.jpg,2000-05-05,2000,5,5
11425,The Tigger Movie,"February 11, 2000","Tigger decides that being the one and only can be kind of lonely. He begins thinking that there must be other tiggers somewhere out there begins an amazing journey through the Hundred Acre Wood in search of the ""biggest and most gigantical"" family tree around. (Walt Disney Pictures)",53,https://static.metacritic.com/images/products/movies/3/95e3fb2de7d66212b7b918f4dd6e969f-98.jpg,2000-02-11,2000,2,11
11432,Bring It On,"August 25, 2000","The story of what a student goes through to make it on a cheerleading squad, and how they eventually make it to the national competition.",52,https://static.metacritic.com/images/products/movies/2/84a577a0d254d08fd8050e9542cac622-98.jpg,2000-08-25,2000,8,25
11436,Rebels with a Cause,"November 10, 2000","The story of the hopes, rebellions, and repression of the 1960s, told by those who lived it - members of Students for a Democratic Society (SDS). (Zeitgeist Films)",51,https://static.metacritic.com/images/products/movies/8/95f376e943b30a3672480a44be9e50ad-98.jpg,2000-11-10,2000,11,10
11437,Left Luggage,"September 22, 2000","Chaja (Fraser), a young and free-spirted liberal Jewish girl in 1970's Amsterdam, becomes the nanny to a retarded Jewish boy in a strict Hassidic Family.",51,https://static.metacritic.com/images/products/movies/9/bee622f7c3514339ad74322e8a151f8c-98.jpg,2000-09-22,2000,9,22
11440,The Broken Hearts Club: A Romantic Comedy,"September 29, 2000","A story about a group of gay men in Hollywood, their lovers and friends, and the often hilarious, occasionally poignant space in between.  (Sony Pictures)",51,https://static.metacritic.com/images/products/movies/5/06d3b9e2321d6a10f3db86e9da941125-98.jpg,2000-09-29,2000,9,29
11444,The 6th Day,"November 17, 2000","A provocative, high-octane look at what happens when technology falls into destructive, corrupt hands -- and when one man refuses to be a pawn in the deadly conspiracy.  (Columbia TriStar)",49,https://static.metacritic.com/images/products/movies/7/58f89db83c0e75a41bf6f88c0c554a9d-98.jpg,2000-11-17,2000,11,17
11445,The Way of the Gun,"September 8, 2000",A twisting crime drama about two cold-blooded career criminals who kidnap a surrogate mother and find themselves in an escalating cycle of guns and mayhem.  (Artisan Entertainment),49,https://static.metacritic.com/images/products/movies/9/15cbb1d3a7c05d13faa519c0895a7788-98.jpg,2000-09-08,2000,9,8
11449,Remember the Titans,"September 29, 2000","In 1971 high school football was everything to the people of Alexandria, Virginia. But when the local school board was forced to integrate an all black school with an all white school, the very foundation of football's great tradition was put to the test.  (Walt Disney Pictures)",48,https://static.metacritic.com/images/products/movies/5/e3259f393930523a46bab18a185103ae-98.jpg,2000-09-29,2000,9,29
11453,The Fantasticks,"September 22, 2000","The screen incarnation of America's longest-running theatrical production, The Fantasticks is a funny, mischievous and moving tale of lovers, carnivals, sword fights, magicians, comedians, romantic dreams, romantic delusions and the wisdom of letting true love follow its own course.   (MGM)",48,https://static.metacritic.com/images/products/movies/9/1b6dbb0c66ef04cc6cc6264b87416f47-98.jpg,2000-09-22,2000,9,22
11455,What Women Want,"December 15, 2000","When Nick Marshall (Gibson), an ad executive and male chauvinist has an accident, he finds he has gained the ability to hear what women are thinking. As time passes, this phenomenon starts to change his behavior.",47,https://static.metacritic.com/images/products/movies/9/d20c5f31ed7f776cffa909f31460adb9-98.jpg,2000-12-15,2000,12,15
11456,The Whole Nine Yards,"February 18, 2000","Nicholas ""Oz"" Oseransky (Perry) is a nice dentist living in suburban Montreal.  His new next door neighbor, Jimmy ""The Tulip"" Tudeski (Willis), is a hit man hiding out from a dangerous Chicago crime family.  Despite their differences, Oz and Jimmy have one thing in common: someone's trying to kill them both.  (Warner Bros.)",47,https://static.metacritic.com/images/products/movies/9/2d1f65016ac4b3e35fbe238b58828f74-98.jpg,2000-02-18,2000,2,18
11458,Bittersweet Motel,"August 25, 2000","Todd Phillips direct this documentary look at Phish, following the Vermont-based band on several concert tours.",47,https://static.metacritic.com/images/products/movies/0/6f7af668ad0cc109843d25626bdc271f-98.jpg,2000-08-25,2000,8,25
11459,The Legend of Bagger Vance,"November 3, 2000","Set against the backdrop of a golf tournament in 1930's Georgia, this is the classic joumey of a hero (Damon) who falls into darkness through some disconnect with his soul, and then of his coming back into the light with the help of a spiritual guide (Smith).   (DreamWorks)",47,https://static.metacritic.com/images/products/movies/7/92b7ba2a560d1acbf6b8d2d8da64423d-98.jpg,2000-11-03,2000,11,3
