budget,cast,certification,company,director,genres,gross_sales,id,opening_weekend,producer,release_date,runtime,title,user_rating,votes,budget_usd,opening_weekend_usd,gross_sales_usd,runtime_numeric,user_rating_numeric,votes_numeric,mpaa_rating,release_year,release_month,release_day
"$15,000,000 (estimated)","Chris Klein, Leelee Sobieski, Josh Hartnett, Michael Rooker, Annie Corley, Bruce Greenwood, Annette O'Toole, Elaine Hendrix, Stuart Wilson, Ronni Saxon",PG-13,"Fox 2000 Pictures, Friendly Productions",Mark Piznarski,"Drama, Romance",,195778,"$4,510,705, 26 Mar 2000","Jeffrey Downer, David T. Friendly, David Higgins",2000-03-15,96,Here on Earth,5.1,8675,15000000.0,4510705.0,,96,5.1,8675,PG-13,2000,3,15
"$10,000,000 (estimated)","Norm MacDonald, Dave Chappelle, Elaine Stritch, Danny DeVito, Daniel Benzali, Sherman Hemsley, Sarah Silverman, Malcolm Stewart, Lochlyn Munro, Brent Chapman",PG-13::(No. 36668),"Universal Pictures, Robert Simonds Productions","Scott Alexander, Larry Karaszewski","Comedy, Crime",,156323,"$3,342,085, 14 May 2000","Fitch Cady, Julia Dray, Brad Grey, Lori Jo Hoekstra, Michael Jablow",2000-05-12,81,Screwed,5.6,9201,10000000.0,3342085.0,,81,5.6,9201,,2000,5,12
"$3,600,000 (estimated)","Willem Dafoe, Edward Furlong, Danny Trejo, Mark Boone Junior, Seymour Cassel, Mickey Rourke, Tom Arnold, John Heard, Chris Bauer, Rockets Redglare",R,"Animal Productions LLC, Arts Production Corporation, Franchise Pictures, Industry Entertainment, Phoenician Entertainment",Steve Buscemi,"Crime, Drama",,204137,"$5,746, 22 Oct 2000","Edward Bunker, Steve Buscemi, Allan Cohen, Barry Cohen, Dale King",2000-01-24,94,Animal Factory,6.6,13923,3600000.0,5746.0,,94,6.6,13923,R,2000,1,24
"$16,000,000 (estimated)","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Ikue Ôtani, Eric Stuart, Madeleine Blaustein, Amy Birnbaum, Dan Green, Stuart Zagnit, Lisa Ortiz",G,"4 Kids Entertainment, Kids' WB, Nintendo, Oriental Light and Magic, Pikachu Project 2001",Kunihiko Yuyama,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi","$68,411,275",235679,,"Takeshi Fukuta, Hiroshi Ishikawa, Alfred Kahn, Takashi Kawaguchi, Takaaki Kii",2000-07-08,93,Pokémon 3 the Movie: Spell of the Unown,5.8,14289,16000000.0,,68411275.0,93,5.8,14289,G,2000,7,8
,"Licia Maglietta, Bruno Ganz, Giuseppe Battiston, Antonio Catania, Marina Massironi, Felice Andreasi, Vitalba Andrea, Tatiana Lepore, Daniela Piperno, Tiziano Cucchiarelli",PG-13,"Monogatari, Istituto Luce, Rai Cinema, Amka Films Productions, Televisione Svizzera Italiana",Silvio Soldini,"Comedy, Romance",,237539,,"Daniele Maggioni, Tiziana Soudani",2000-02-29,114,Bread and Tulips,7.3,9654,,,,114,7.3,9654,PG-13,2000,2,29
,"Lewis McKenzie, Jane Lapotaire, Gina McKee, Ben Miller, Wayne Galtrey, Ciaran Griffiths, Bobby Power, Robert Carlyle, Samia Longchambon, Antony Marsh",,"Impact Film & TV, Arts Council of England, Canal+, Impact Pictures, Pathé Pictures International",John Hay,"Comedy, Drama, Sport",,238660,,"Jeremy Bolt, Andrea Calderwood, Bill Godfrey, Claire Hunt, Alison Jackson",2000-08-25,106,There's Only One Jimmy Grimble,6.6,3910,,,,106,6.6,3910,,2000,8,25
"$6,000,000 (estimated)","Yukie Nakama, Seiichi Tanabe, Kumiko Asô, Takeshi Wakamatsu, Ryûshi Mizukami, Kaoru Okunuki, Yasushi Kimura, Mami Hashimoto, Daisuke Ban, Masako",Not Rated,Toho,Norio Tsuruta,"Horror, Mystery, Thriller","$14,847,121",235712,,"Masato Hara, Takashige Ichise, Masao Nagai, Shinji Ogawa",2000-01-22,99,Ring 0: Birthday,6.0,9310,6000000.0,,14847121.0,99,6.0,9310,,2000,1,22
,"Veronika Zilková, Jan Hartl, Jaroslava Kretschmerová, Pavel Nový, Kristina Adamcová, Dagmar Stríbrná, Zdenek Kozák, Gustav Vondracek, Arnost Goldflam, Jitka Smutná",TV-14,"Athanor, Barrandov Biografia, FilmFour, Illumination Films, The Czech Republic State Fund for Support and Development of Cinematography",Jan Svankmajer,"Animation, Comedy, Drama, Fantasy, Horror, Thriller",,228687,,"Keith Griffiths, Jaromír Kallista, Jan Svankmajer",2000-09-07,132,Greedy Guts,7.3,6507,,,,132,7.3,6507,,2000,9,7
"$14,000,000 (estimated)","Minnie Driver, Joey Lauren Adams, Hallie Eisenberg, Kathleen Turner, Leslie Stefanson, Bridgette Wilson-Sampras, Kathleen Robertson, Michael McKean, Gary Collins, Linda Hart",PG-13,"Destination Films, Flashpoint, Fogwood Films, Prosperity Pictures, Two Drivers Productions Company",Sally Field,"Comedy, Drama",,210567,"$1,409,433, 01 Oct 2000","Scott Atkins, Brent Baum, Jon Bernstein, John Bertolli, Kate Driver",2000-09-11,112,Beautiful,5.6,4116,14000000.0,1409433.0,,112,5.6,4116,PG-13,2000,9,11
,"Mounïm Kbab, Mustapha Hansali, Hicham Moussoune, Abdelhak Zhayra, Saïd Taghmaoui, Amal Ayouch, Mohamed Majd, Hicham Ibrahimi, Nadia Ould Hajjaj, Abdelkader Lofti",Not Rated,"2M, Ace Editing, Alexis Films, Ali'n Productions, Canal+",Nabil Ayouch,"Drama, Crime",,260688,,"Nabil Ayouch, Etienne Comar, Jean Cottin, Martine Lambrechts, Antoine Voituriez",2000-09-08,99,Ali Zaoua: Prince of the Streets,7.4,2774,,,,99,7.4,2774,,2000,9,8
,"Lisa Russo, Mark Thompson-Ashworth, Gisella Mathews, Silva Belton, Bianca Alessandra Ara, Veronica Wells, Jacques Stany, Clive Riche, Douglas Meakin, Mickey Knox","Not Rated, TV-Y7-FV::(DVD rating)",Titanic Cartoons,Camillo Teti,"Animation, Family, Fantasy, Romance",,330994,,"Gian Paolo Brugnoli, Marco Colombo, Daniele Lorenzano, Marco Scaffardi, Camillo Teti",2000-09-15,90,Titanic: The Legend Goes On...,1.5,9308,,,,90,1.5,9308,,2000,9,15
,"Joely Richardson, Matthew Macfadyen, Hugh Laurie, Adrian Lester, Yasmin Bannerman, Joanna Lumley, Rachael Stirling, Dave Thompson, Emma Thompson, Stephen Simms",R,"Pandora Cinema, BBC Films","Ben Elton, Hugh Laurie","Comedy, Romance",,206926,,"Lucy Ansbro, Ernst Goldschmidt, Phil McIntyre, Mary Richards, David M. Thompson",2000-06-02,104,Maybe Baby,5.6,5947,,,,104,5.6,5947,R,2000,6,2
,"Luigi Lo Cascio, Luigi Maria Burruano, Lucia Sardo, Paolo Briguglia, Tony Sperandeo, Andrea Tidona, Claudio Gioè, Domenico Centamore, Antonino Bruschetta, Paola Pace",,"Rai Cinema, Tele+, Titti Film, Ministero per i Beni e le Attività Culturali (MiBAC)",Marco Tullio Giordana,"Biography, Crime, Drama",,238891,,"Emanuel AG, Fabrizio Mosca, Guido Simonetti",2000-08-31,114,One Hundred Steps,7.6,5919,,,,114,7.6,5919,,2000,8,31
,"Mikko Nousiainen, Laura Malmivaara, Petteri Summanen, Matleena Kuusniemi, Valtteri Roiha, Irina Björklund, Samuli Edelmann, Vilma Melasniemi, Eija Nousiainen, Jaana Järvinen",,Solar Films,Aku Louhimies,"Drama, Romance",,231971,,"Jukka Helle, Sirkka Rautiainen, Markus Selin",2000-01-26,111,Restless,5.6,3807,,,,111,5.6,3807,,2000,1,26
"$2,100,000 (estimated)","Scott Wiper, Jack Conley, Carmen Argenziano, Richard Haje, Mo Gallini, Rolando Molina, Kirk McKinney, Jefferson Moore, Wayne Duvall, Mirjana Jokovic",R,"Newmarket Capital Group, Newman/Tooley Films",Scott Wiper,"Action, Comedy, Crime, Drama, Thriller",,168504,,"Christopher Ball, Jim Bigham, Brad Fuller, Russell Gray, Linda Hawkins",2000-10-01,101,A Better Way to Die,5.6,1691,2100000.0,,,101,5.6,1691,R,2000,10,1
,"Shunji Iwai, Ayako Fujitani, Jun Murakami, Shinobu Ôtake, Suzuki Matsuo, Megumi Hayashibara",,"Studio Kajino Company, Tokuma Shoten",Hideaki Anno,Drama,,269856,,"Miyuki Nanri, Toshio Suzuki, Nozomu Takahashi, Yasuyoshi Tokuma",2000-10-08,128,Ritual,7.4,2204,,,,128,7.4,2204,,2000,10,8
,"Ellen Barkin, Wendy Crewson, Peta Wilson, Karen Young, Julian Sands, Stephen Baldwin, Marshall Bell, Beau Starr, Bill MacDonald, Stewart Bick",R,"Franchise Pictures, Jazz Pictures, Merciless Movies, Phoenician Entertainment",Damian Harris,"Mystery, Thriller",,188055,,"Ashok Amritraj, Whitney Brown, Mike Drake, Damian Lee, Elie Samaha",2000-01-26,117,Mercy,5.4,2260,,,,117,5.4,2260,R,2000,1,26
,"Sanjay Dutt, Salman Khan, Karisma Kapoor, Dalip Tahil, Sushma Seth, Shakti Kapoor, Nagma, Sonali Bendre, Twinkle Khanna, Ravi Baswani",,"Gaurav Digital, Neha Arts",David Dhawan,"Comedy, Romance",,245825,,"Shabuddin Choudhary, Nitin Manmohan",2000-05-05,136,Chal Mere Bhai,4.7,3413,,,,136,4.7,3413,,2000,5,5
"$20,000,000 (estimated)","Melanie Griffith, Penelope Ann Miller, Patrick Swayze, Richard Schiff, Annie Corley, Lee Garlington, Michael J. Pollard, Ryan Bollman, Matthew Fairchild, Elisa Goodman",R,"Cinelulu Internationale Filmproduktiongesellshaft mbH and Co. 1 Beteilegung KG, Cinerenta Medienbeteiligungs KG, Green Moon Productions, Loving Lulu Productions Inc.",John Kaye,"Drama, Romance",,196723,,"Rainer Bienger, Willi Bär, Tani Cohen, Boaz Davidson, Danny Dimbort",2000-07-07,99,Forever Lulu,5.6,1388,20000000.0,,,99,5.6,1388,R,2000,7,7
,"Monica Keena, Ellen Barkin, Michael Ironside, Vincent Kartheiser, James DeBello, Jeffrey Wright, Conchata Ferrell, Marshall R. Teague, Nicki Aycox, Christian Payne",R,"G2 Films, Killer Films",Rob Schmidt,"Drama, Thriller",,197384,"$9,893, 17 Sep 2000","Larry Gross, Pamela Koffler, Sara Rose, Christine Vachon, Dara Weintraub",2000-01-24,100,Crime + Punishment in Suburbia,5.8,3430,,9893.0,,100,5.8,3430,R,2000,1,24
,"Laura Harris, Richard Lintern, Francis Magee, Alex Roe, Alice Krige, John Standing, Peter Waddington, Nick Brimble, Rachel Shelley, Camilla Power",R,"Constantin Film, IMF Internationale Medien und Film GmbH & Co. Produktions KG, Fanes Film",Richard Caesar,"Horror, Thriller",,218067,,"Andy Birmingham, Matthias Deyle, Bernd Eichinger, Rudy Gaines, Yvo Junkers",2000-12-21,89,The Calling,4.3,2036,,,,89,4.3,2036,R,2000,12,21
,"Juan José Ballesta, Pablo Galán, Alberto Jiménez, Manuel Morón, Ana Wagener, Nieve de Medina, Gloria Muñoz, Javier Lago, Omar Muñoz, Soledad Osorio",,"Canal+ España, Televisión Española (TVE), Tesela Producciones Cinematográficas, Vía Digital",Achero Mañas,Drama,,243794,,"José Antonio Félez, Francisco Lázaro",2000-10-20,88,El Bola,7.3,6577,,,,88,7.3,6577,,2000,10,20
"$1,000,000 (estimated)","John Ritter, David DeLuise, Allison Smith, Kim Correll, Kelli Mix, Aaron J. Alberts, Virginia Darragh, Cathy Hutchison, Paul E. Short, Ray Lykins",R,Giant Leap Entertainment,"Lance W. Dreesen, Clint Hutchison","Comedy, Horror, Romance, Thriller",,211661,,"Gregg L. Daniel, Lance W. Dreesen, Steven G. Kaplan, Richard Mix",2000-10-18,96,Terror Tract,5.9,1811,1000000.0,,,96,5.9,1811,R,2000,10,18
,"Danielle Cormack, Karl Urban, Willa O'Neill, Michael Lawrence, Rangi Motu, Lawrence Makoare, Chris Graham, Ray Bishop, Toi Iti, Bobby Tau",PG-13,"John Swimmer Productions, New Zealand Film Commission",Harry Sinclair,"Comedy, Drama, Fantasy, Romance",,249893,,"Fiona Copland, Tim Sanders, Juliette Veber",2000-09-13,87,The Price of Milk,6.5,1723,,,,87,6.5,1723,PG-13,2000,9,13
,"Tobias Schenke, Axel Stein, Luise Helm, Mina Tander, Björn Kirschniok, Nicky Kantor, Tom Lass, Sascha Heymans, Sissi Perlinger, Stefan Jürgens",,Constantin Film,Marc Rothemund,"Comedy, Fantasy, Romance",,239450,,"Bernd Eichinger, Martin Moszkowicz, Christoph Müller, Christine Rothe",2000-03-30,95,Ants in the Pants,5.0,4130,,,,95,5.0,4130,,2000,3,30
,"Pascal Greggory, Nathalie Richard, Julie Gayet, Alain Bashung, Vincent Martinez, Cyrille Thouvenin, Marie Saint-Dizier, Bulle Ogier, Pierre Barrat, Nelly Borgeaud",,"Alta Loma Films, Canal+, Centre national du cinéma et de l'image animée, Fugitive Productions, Haut et Court",Ilan Duran Cohen,"Comedy, Romance, Drama",,230098,,"Didier Boujard, Ilan Duran Cohen",2000-11-11,94,Confusion of Genders,6.3,1077,,,,94,6.3,1077,,2000,11,11
,"Ajith Kumar, Tabu, Mammootty, Aishwarya Rai Bachchan, Abbas, Srividya, Shamili, Pooja Batra, Chandrakala, Arvind Krishna",,"Sri Surya Films, V. Creations",Rajiv Menon,"Drama, Romance",,242572,,"A.M. Rathnam, Kalaippuli S. Thanu",2000-05-05,151,Kandukondain Kandukondain,7.6,3167,,,,151,7.6,3167,,2000,5,5
"$44,000,000 (estimated)","Bette Midler, Nathan Lane, Stockard Channing, David Hyde Pierce, John Cleese, John Larroquette, Amanda Peet, Terrence Labrosse, Jeffrey Ross, Christopher McDonald",R,"British Broadcasting Corporation, H2L Media Group, Lobell/Bergman Productions, Marubeni, Mel's Cite du Cinema",Andrew Bergman,"Biography, Comedy, Drama, Romance","$3,003,296",141399,,"Alex Barder, Mark Gordon, Ted Kurdyla, Gary Levinsohn, Mike Lobell",2000-01-28,95,Isn't She Great,5.3,2483,44000000.0,,3003296.0,95,5.3,2483,R,2000,1,28
,"Jyotika, Joseph Vijay, Mumtaj, Shilpa Shetty Kundra, Vivek, Nagendra Prasad, Karishma, Rajan P. Dev, Vijay Kumar, Nizhalgal Ravi",,Sri Surya Movies,S.J. Suryah,"Comedy, Drama, Romance",,361818,,"A. Raghuram, A.M. Rathnam",2000-05-19,178,Kushi,7.9,5649,,,,178,7.9,5649,,2000,5,19
,"John Turturro, Emily Watson, Geraldine James, Stuart Wilson, Christopher Thompson, Fabio Sartor, Peter Blythe, Orla Brady, Mark Tandy, Kelly Hunter",PG-13,"C.R.G. International, France 2 Cinéma, ICE3, Lantia Cinema & Audiovisivi, Magic Média",Marleen Gorris,"Drama, Romance",,211492,,"Jody Allen, Péter Barbalics, Louis Becker, Stephen Evans, Philippe Guez",2000-08-21,109,The Luzhin Defence,6.8,4511,,,,109,6.8,4511,PG-13,2000,8,21
,"Kiefer Sutherland, Rebecca De Mornay, Dana Delany, Adam Baldwin, Joanna Cassidy, Michael Ralph, Bobby Jacoby, Neil Flynn, Patrick O'Neal, Donia Chiarizia",R,"Award Entertainment, Tempting Productions Inc.",Lyndon Chubbuck,"Drama, Romance, Thriller",,196223,,"David Forrest, Neva Friedenn, Susan A. Golenbock, Sanford Hampton, Paul Maslak",2000-08-19,95,The Right Temptation,5.3,1219,,,,95,5.3,1219,R,2000,8,19
"$3,000,000 (estimated)","Dolph Lundgren, Sherri Alexander, Joe Michael Burke, Rebecca Cross, Brook Susan Parker, Juliano Mer-Khamis, Chanan Elias, Ze'ev Revach, Angelique Lettich, Terry Big Charles",PG-13,"Dogwood Entertainment Inc., Kohan Productions, Silverline Entertainment, Silverline Pictures",Sheldon Lettich,"Action, Drama, Sci-Fi, Thriller",,214871,,"Stephen Brackley, Leman Cetiner, Gunter Heinlein, Hanan Kotzky, Jacob Kotzky",2000-04-06,95,The Last Patrol,3.6,1599,3000000.0,,,95,3.6,1599,PG-13,2000,4,6
,"Michael Rispoli, Kelly Macdonald, Kathrine Narducci, Kevin Conway, Matt Servitto, Michele Santopietro, Louis Guss, Rosemary De Angelis, Anthony Arkin, Saul Stein","TV-MA::(TV rating), R",Filbert Steps Productions,Raymond De Felitta,"Comedy, Drama, Romance",,202641,"$30,316, 08 Oct 2000","Adam Brightman, Bernie DeLeo, Anne Harrison, Al Klingenstein, Jim Kohlberg",2000-01-21,108,Two Family House,7.2,1689,,30316.0,,108,7.2,1689,R,2000,1,21
"$250,000 (estimated)","Madison Charap, Troy Taylor, Ryan Larson, P.J. Palmer, Tim Baldini, Paul Salamoff, Ava Jones, Katherine Smith, Sarah Clifford",PG-13,The Kushner-Locke Company,Ted Nicolaou,"Horror, Mystery, Thriller",,218625,,"Charles Band, Danny Draven, Michael J. Mahoney, Paul Salamoff, Dana Scanlan",2000-04-15,79,The St. Francisville Experiment,3.9,1656,250000.0,,,79,3.9,1656,PG-13,2000,4,15
,"Akshay Kumar, Shilpa Shetty Kundra, Suniel Shetty, Mahima Chaudhry, Sharmila Tagore, Sushma Seth, Parmeet Sethi, Manjeet Kular, Neeraj Vora, Nilofar",,"United Seven Combines, Venus Records & Tapes",Dharmesh Darshan,"Drama, Romance",,255111,,"Ratan Jain, Umed Jain",2000-08-11,161,Dhadkan,6.5,7607,,,,161,6.5,7607,,2000,8,11
,"Jesper Christensen, Marius Sonne Janischefska, Stine Holm Joensen, Nicolaj Kopernikus, Jens Albinus, Sarah Boberg, Benjamin Boe Rasmussen, Lars Brygmann, Lars Ranthe, Holger Perfort",,"Zentropa Entertainments, Danmarks Radio (DR), Det Danske Filminstitut",Per Fly,Drama,,245027,,"Jens Arnoldus, Peter Aalbæk Jensen, Ib Tardini",2000-08-26,93,The Bench,7.5,4189,,,,93,7.5,4189,,2000,8,26
,"Roger Casamajor, Bruno Bergonzini, Antònia Torrens, Hernán González, Juli Mira, Simón Andreu, Ángela Molina, David Lozano, Nilo Zimmerman, Tony Miquel Vanrell",Unrated,", , , , ",Agustí Villaronga,"Drama, War",,220631,,"Paulo Branco, Lluís Ferrando, Isona Passola",2000-02-15,107,El mar,6.9,1509,,,,107,6.9,1509,,2000,2,15
,"Judi Dench, Lory Cahn, Kurt Fuchel, Eva Hayman, Ursula Rosenfeld, Lorraine Allard, Jack Hellman, Lore Segal, Robert Sugar, Hedy Epstein",PG,"Sabine Films, Skywalker, United States Holocaust Memorial Museum",Mark Jonathan Harris,"Documentary, History, War",,248912,,"Cayce Callaway, Alicia Dwyer, Lou Fusaro, Deborah Oppenheimer",2000-09-07,122,Into the Arms of Strangers: Stories of the Kindertransport,7.8,1799,,,,122,7.8,1799,PG,2000,9,7
"$12,000,000 (estimated)","Joseph Fiennes, Rhys Ifans, Tara Fitzgerald, Sadie Frost, Steven Berkoff, Keith Allen, Dani Behr, Andrew Howard, Nick Moran, Olegar Fedoro",R,"Entertainment Film Distributors, Ballpark Productions Partnership, Fiction Factory",Edward Thomas,"Comedy, Crime, Drama, Thriller",,179443,,"Teresa Dworzecka, Nigel Green, Trevor Green, James Hawes, Dic Jones",2000-01-21,91,Rancid Aluminum,3.5,1086,12000000.0,,,91,3.5,1086,R,2000,1,21
,"Govinda, Rani Mukerji, Johny Lever, Paresh Rawal, Satish Kaushik, Tinnu Anand, Avtar Gill, Viju Khote, Bharat Kapoor, Navneet Nishan",,R.R. Productions,Manoj Agrawal,"Comedy, Romance",,244528,,"Rajeev Anand, Rakesh Malhotra, Beena Shah, Rajesh Shah, Anupam Sharma",2000-04-14,134,Hadh Kar Di Aapne,5.3,1928,,,,134,5.3,1928,,2000,4,14
,"Madhavan, Shalini, Swarnamalya, V. Natarajan, K.P.A.C. Lalitha, Ravi Prakash, Jayasudha, Vivek, Sukumari, Azhagam Perumal",Not Rated,Madras Talkies,Mani Ratnam,"Drama, Musical, Romance",,242256,,"Mani Ratnam, Fenon J. Rodriguez, G. Srinivasan",2000-04-14,156,Alaipayuthey,8.3,6662,,,,156,8.3,6662,,2000,4,14
,"Bolek Polívka, Anna Sisková, Csongor Kassai, Jaroslav Dusek, Martin Huba, Jirí Pecha, Simona Stasová, Vladimír Marek, Richard Tesarík, Karel Hermánek",PG-13,"Ceská Televize, Total HelpArt T.H.A.",Jan Hrebejk,"Comedy, Drama, War",,234288,,"Pavel Borovan, Ondrej Trojan",2000-03-16,120,Divided We Fall,7.6,5205,,,,120,7.6,5205,PG-13,2000,3,16
"GBP1,600,000 (estimated)","Ian Hart, Claire Hackett, Anthony Borrows, David Hart, Megan Burns, Anne Reid, Russell Dixon, Julia Deakin, Andrew Schofield, Bernadette Shortt",R,"BBC Films, Liam Films, Road Movies Filmproduktion, Moving Image Development Agency, Diaphana Films",Stephen Frears,Drama,,255321,,"Michael André, Ulrich Felsberg, Sally Hibbin, Colin McKeown, Tessa Ross",2000-09-04,90,Liam,6.9,2618,,,,90,6.9,2618,R,2000,9,4
,"Nicholas Tse, Wu Bai, Candy Lo, Cathy Tsui, Anthony Chau-Sang Wong, Jun Kung, Arsenio Bhoy Agpoon, Albert, Tsu Chun Bon, Angelo Carmones",R,"Columbia Pictures Film Production Asia, Film Workshop",Hark Tsui,"Action, Crime, Thriller",,251433,,"Nansun Shi, Hark Tsui",2000-09-05,113,Time and Tide,6.7,4924,,,,113,6.7,4924,R,2000,9,5
"$6,000,000 (estimated)","William Hurt, Natascha McElhone, Peter Weller, Katja Woywood, Michael Brandon, Nikolett Barabas, Hendrick Haese, Désirée Nosbusch, Arthur Brauss, Christopher Cazenove",R,"Promark Entertainment Group, Videal GmbH, UFA International Film & TV Production GmbH, Contaminated Man Films Limited, Rough Diamond Productions",Anthony Hickox,"Drama, Thriller",,221885,,"Steve Beswick, Oliver G. Hess, Kevin M. Kallberg, Jon Kramer, Carla Thoeren",2000-08-30,100,Contaminated Man,4.9,1152,6000000.0,,,100,4.9,1152,R,2000,8,30
,"Sakura Tange, Motoko Kumai, Aya Hisakawa, Masaya Onosaka, Megumi Ogata, Junko Iwao, Yukana, Nozomu Sasaki, Tomokazu Seki, Emi Shinohara",Not Rated,"Amber Film Works, Bandai Visual Company, Kôdansha, Madhouse, Shelty",Morio Asaka,"Animation, Adventure, Comedy, Fantasy, Romance",,301083,,"Kevin Chu, Naoki Gokida, Kazuhiko Ikeguchi, Yasuki Iwase, Shinji Komori",2000-07-15,79,Cardcaptor Sakura: The Sealed Card,7.8,1641,,,,79,7.8,1641,,2000,7,15
"FRF30,000,000 (estimated)","Stefano Accorsi, Maria de Medeiros, Joaquim de Almeida, Frédéric Pierrot, Fele Martínez, Manuel João Vieira, Marcantonio Del Carlo, Emmanuel Salinger, Rita Durão, Manuel Manquiña",,"Alia Film, Arte France Cinéma, Canal+ España, Canal+, Eurimages",Maria de Medeiros,"Drama, History, War",,120626,,"Jacques Bidou, Javier Castro, Ricardo Evole, Rui Louro, Alain Peyrollaz",2000-04-21,123,April Captains,7.1,3189,,,,123,7.1,3189,,2000,4,21
,"Emily Watson, Dermot Mulroney, Nick Nolte, Nathan Lane, Brittany Murphy, Lesley Ann Warren, Will Patton, Stephen Lang, Mark Acheson, Vincent Gale",R,"Pandora Cinema, Sandcastle 5 Productions, Sony Pictures Classics",Alan Rudolph,"Comedy, Crime, Mystery, Romance",,162711,"$41,620, 02 Jul 2000","Robert Altman, Joseph Patrick Finn, James McLindon",2000-06-28,116,Trixie,4.9,1580,,41620.0,,116,4.9,1580,R,2000,6,28
,"Alaa Waley El Din, Hassan Hosny, Ahmed Helmy, Muhammad Sad, Basma, Hesham Selim, Sami Sarhan, Mohamed El Saadany, Suliman Eid, Hamdi El-Sekhawi",,", , , , ",Sharif Arafah,Comedy,,424986,,", , , , ",2000-07-26,120,The Headmaster,7.9,3604,,,,120,7.9,3604,,2000,7,26
,"Govinda, Sonali Bendre, Rinke Khanna, Milind Gunaji, Supriya Karnik, Shivaji Satam, Reema Lagoo, Shakti Kapoor, Himani Shivpuri, Ankush Chaudhari",,Quest Films,Mahesh Manjrekar,"Comedy, Crime, Drama, Musical, Romance",,263491,,"Shabuddin Choudhary, Ayesha Shroff, Jackie Shroff",2000-10-13,141,Jis Desh Mein Ganga Rehta Hain,4.9,1287,,,,141,4.9,1287,,2000,10,13
,"Craig Ferguson, Ian Hart, Jane Horrocks, Adrian Lester, Catherine McCormack, Jimi Mistry, David Morrissey, Olivia Williams, Kenneth Cranham, John Thomson",R,"British Broadcasting Corporation, Harvest Pictures, Kismet Film Company, Random Harvest Pictures",David Kane,"Comedy, Romance",,236034,,"Michele Camarda, Sally French, Alistair MacLean-Clark, Melvyn Singer, David M. Thompson",2000-09-14,96,Born Romantic,6.4,1620,,,,96,6.4,1620,R,2000,9,14
,"Ian Hart, Sean McGinley, Niamh Cusack, Ruth McCabe, Ewan Stewart, Pat Shortt, Cathleen Bradley, Sean McDonagh, Risteard Cooper, Maureen O'Brien",PG-13,Redwave Films,Aileen Ritchie,Comedy,,218112,,"Mark Huffam, Polly Leys, Uberto Pasolini",2000-02-25,93,American Women,6.2,1494,,,,93,6.2,1494,PG-13,2000,2,25
,"Josse De Pauw, Eva van der Gucht, Werner De Smedt, Thekla Reuten, Victor Löw, Gert Portael, Ianka Fleerackers, Alice Reys, George Arrendell, François Beukelaers",R,"Canal+, Eurimages, Flanders Film Fund, Get Reel Productions, Les Films des Tournelles",Dominique Deruddere,"Comedy, Drama, Music",,209037,,"Dominique Deruddere, Pascal Judelewicz, Loret Meus, Errol Nayci, Volkert Struycken",2000-04-12,97,Everybody's Famous!,6.9,3271,,,,97,6.9,3271,R,2000,4,12
